,Outlet Code,F_2022,M_2022,R_2022,F_2023,M_2023,R_2023,F_2024,M_2024,R_2024,F,M,R,F_Label,M_Label,R_Label
666,73006803,8.0,6092.5,884.0,12.0,17938.91,517.0,7.0,1174.06,165.0,-3.0,-10841.645,-535.5,1,1,1
667,73006918,30.0,14797.6,910.0,11.0,15022.9,459.0,7.0,8037.299999999999,173.0,-13.5,-6872.950000000001,-511.5,1,1,1
668,73006950,18.0,31797.28,886.0,26.0,22083.56,545.0,1.0,-16.0,166.0,-21.0,-26956.42,-549.5,1,1,1
669,73006985,27.0,31628.0,908.0,11.0,14889.83,486.0,12.0,3991.3599999999997,181.0,-7.0,-19267.555,-516.0,1,1,1
670,73007124,13.0,26844.78,892.0,25.0,20554.55,540.0,29.0,6561.08,166.0,10.0,-17138.585,-550.0,0,1,1
671,73007162,20.0,21122.0,906.0,9.0,35221.74,539.0,3.0,5413.74,166.0,-11.5,-22758.129999999997,-556.5,1,1,1
672,73007378,30.0,19812.4,911.0,17.0,16973.56,538.0,20.0,27686.039999999997,179.0,-3.5,9293.059999999994,-545.5,1,0,1
673,73007379,25.0,29596.7,910.0,29.0,67345.26000000001,532.0,20.0,14189.59,167.0,-7.0,-34281.39,-554.0,1,1,1
674,73007380,25.0,14163.5,912.0,16.0,16326.57,538.0,11.0,5729.46,167.0,-9.5,-9515.575,-558.0,1,1,1
675,73007678,24.0,21976.04,890.0,51.0,78705.74,545.0,32.0,8497.71,178.0,-5.5,-41843.18,-539.5,1,1,1
676,73007877,20.0,5158.8,893.0,13.0,3948.87,538.0,3.0,1990.31,105.0,-13.5,-2563.525,-610.5,1,1,1
677,73007964,6.0,2712.4,890.0,12.0,7792.32,527.0,4.0,2774.9399999999996,166.0,-5.0,-2477.42,-542.5,1,1,1
678,73007991,20.0,8651.5,903.0,16.0,9528.35,528.0,4.0,548.0,168.0,-14.0,-8541.925,-547.5,1,1,1
679,73008117,3.0,2439.0,836.0,7.0,3374.77,535.0,2.0,561.37,108.0,-3.0,-2345.5150000000003,-577.5,1,1,1
680,73008156,12.0,5405.32,878.0,5.0,3338.32,531.0,8.0,2434.24,154.0,-0.5,-1937.58,-550.5,1,1,1
681,73008164,14.0,6556.4,911.0,8.0,2878.4300000000003,528.0,3.0,132.69,138.0,-8.0,-4584.725,-581.5,1,1,1
682,73008172,12.0,5206.9,889.0,9.0,6459.9400000000005,529.0,12.0,4035.92,179.0,1.5,-1797.5,-530.0,0,1,1
683,73008178,17.0,14144.79,912.0,18.0,14994.74,544.0,5.0,3929.37,166.0,-12.5,-10640.395,-562.0,1,1,1
684,73008370,9.0,6412.0,905.0,7.0,18314.0,520.0,10.0,6659.83,165.0,2.0,-5703.17,-547.5,0,1,1
685,73008440,7.0,4809.0,900.0,19.0,9975.71,535.0,4.0,2711.5,171.0,-9.0,-4680.855,-546.5,1,1,1
686,73008583,6.0,6423.0,906.0,12.0,15184.78,525.0,15.0,3948.6099999999997,172.0,6.0,-6855.28,-543.5,0,1,1
687,73008593,9.0,12184.5,896.0,3.0,4999.93,425.0,11.0,5283.48,167.0,5.0,-3308.7350000000006,-493.5,0,1,1
688,73008598,24.0,86168.88,912.0,41.0,85785.89,541.0,11.0,12675.03,170.0,-21.5,-73302.35500000001,-556.5,1,1,1
689,73008679,22.0,104217.14,912.0,29.0,83445.82,538.0,8.0,7897.219999999999,167.0,-17.5,-85934.26000000001,-558.0,1,1,1
690,73008716,17.0,72732.82,910.0,21.0,58518.090000000004,437.0,10.0,8685.22,157.0,-9.0,-56940.235,-516.5,1,1,1
691,73008730,12.0,29683.5,875.0,3.0,5085.49,463.0,5.0,2699.3,167.0,-2.5,-14685.195,-502.0,1,1,1
692,73008739,12.0,4689.6,876.0,5.0,1980.01,455.0,2.0,826.75,110.0,-6.5,-2508.0550000000003,-555.5,1,1,1
693,73008808,10.0,4627.0,900.0,3.0,325.89,340.0,3.0,398.07,96.0,-3.5,-2078.375,-524.0,1,1,1
694,73008810,9.0,27646.3,902.0,4.0,5053.9400000000005,451.0,5.0,-15.999999999999886,167.0,-1.5,-16366.119999999999,-509.5,1,1,1
695,73008820,31.0,33223.33,893.0,30.0,44922.64,543.0,30.0,6321.24,168.0,-0.5,-32751.745000000003,-550.0,1,1,1
696,73008942,10.0,19302.82,864.0,4.0,3333.96,522.0,4.0,265.38,133.0,-3.0,-11053.01,-560.0,1,1,1
697,73009250,9.0,8487.6,906.0,22.0,29633.52,545.0,6.0,4213.98,167.0,-9.5,-14846.580000000002,-558.5,1,1,1
698,73009256,12.0,23466.64,895.0,25.0,41416.4,541.0,20.0,7682.35,181.0,1.5,-24759.17,-537.0,0,1,1
699,73009936,16.0,4275.6,888.0,32.0,1981.89,537.0,10.0,541.38,182.0,-14.0,-2587.3650000000002,-530.5,1,1,1
700,73010082,7.0,5209.0,910.0,4.0,9991.2,520.0,6.0,967.85,165.0,0.5,-6632.25,-550.0,0,1,1
701,73010174,11.0,16309.32,911.0,18.0,18659.61,543.0,21.0,8561.74,166.0,6.5,-8922.725,-561.0,0,1,1
702,73010236,3.0,3302.0,895.0,2.0,3588.0,523.0,1.0,1061.5,80.0,-1.5,-2383.5,-629.0,1,1,1
703,73010252,9.0,7895.14,879.0,10.0,5819.01,523.0,1.0,796.11,73.0,-8.5,-6060.965000000001,-628.0,1,1,1
704,73010274,9.0,3859.0,878.0,11.0,8704.380000000001,543.0,11.0,6611.82,167.0,1.0,330.1299999999992,-543.5,0,0,1
705,73010534,4.0,3528.0,867.0,2.0,668.75,272.0,2.0,663.44,103.0,-1.0,-1434.935,-466.5,1,1,1
706,73010691,14.0,6925.64,907.0,8.0,3106.96,462.0,4.0,1148.29,179.0,-7.0,-3868.01,-505.5,1,1,1
707,73010747,16.0,20498.72,910.0,8.0,3829.12,545.0,15.0,2306.37,154.0,3.0,-9857.55,-573.5,0,1,1
708,73011059,12.0,13060.0,903.0,15.0,25483.079999999998,521.0,9.0,9925.41,166.0,-4.5,-9346.130000000001,-546.0,1,1,1
709,73011373,16.0,54284.12,899.0,20.0,43923.020000000004,522.0,11.0,3601.3999999999996,171.0,-7.0,-45502.170000000006,-539.5,1,1,1
710,73011383,45.0,107885.97,910.0,57.0,112412.14000000001,546.0,28.0,18310.440000000002,172.0,-23.0,-91838.615,-556.0,1,1,1
711,73011620,12.0,7204.0,887.0,6.0,5254.92,542.0,2.0,1957.87,144.0,-7.0,-4271.59,-570.5,1,1,1
712,73011651,3.0,818.0,843.0,5.0,3623.21,542.0,3.0,1326.87,89.0,-1.0,-893.7350000000001,-603.5,1,1,1
713,73011794,6.0,3292.0,839.0,2.0,1104.0,468.0,7.0,265.37,166.0,3.0,-1932.63,-487.5,0,1,1
714,73011820,146.0,245012.17,912.0,171.0,483862.84,546.0,57.0,192406.42,179.0,-101.5,-172031.085,-550.0,1,1,1
715,73011836,7.0,10483.5,899.0,3.0,2208.0,465.0,1.0,132.69,67.0,-4.0,-6213.06,-615.0,1,1,1
716,73011850,25.0,125097.0,912.0,21.0,43858.37,501.0,12.0,5216.28,167.0,-11.0,-79261.405,-539.5,1,1,1
717,73011916,9.0,4360.3,811.0,1.0,138.0,444.0,4.0,530.74,96.0,-1.0,-1718.41,-531.5,1,1,1
718,73012032,16.0,7791.0,899.0,26.0,37760.6,517.0,2.0,11.89,165.0,-19.0,-22763.91,-543.0,1,1,1
719,73012064,16.0,16011.0,870.0,10.0,10042.12,523.0,14.0,13625.32,165.0,1.0,598.7599999999984,-531.5,0,0,1
720,73012083,10.0,7151.0,867.0,7.0,6237.72,514.0,5.0,1579.44,166.0,-3.5,-5114.92,-524.5,1,1,1
721,73012099,7.0,6080.0,843.0,8.0,19976.22,385.0,10.0,16388.53,159.0,2.5,3360.4199999999983,-455.0,0,0,1
722,73012137,12.0,26576.32,906.0,8.0,16554.69,521.0,3.0,667.95,156.0,-7.0,-20897.554999999997,-557.5,1,1,1
723,73012203,7.0,12799.279999999999,888.0,18.0,15393.49,542.0,31.0,6886.349999999999,166.0,18.5,-7210.034999999999,-549.0,0,1,1
724,73012328,1.0,542.0,894.0,4.0,3534.87,315.0,1.0,-16.0,166.0,-1.5,-2054.435,-438.5,1,1,1
725,73012361,7.0,8432.5,859.0,7.0,15289.369999999999,531.0,2.0,2760.0,163.0,-5.0,-9100.935,-532.0,1,1,1
726,73012380,13.0,17663.82,897.0,11.0,15866.31,520.0,8.0,7897.219999999999,166.0,-4.0,-8867.845,-542.5,1,1,1
727,73012504,12.0,8907.0,910.0,8.0,7912.6900000000005,530.0,4.0,560.56,165.0,-6.0,-7849.285000000002,-555.0,1,1,1
728,73012505,39.0,26679.62,909.0,14.0,11749.71,544.0,10.0,8280.15,166.0,-16.5,-10934.515000000001,-560.5,1,1,1
729,73012643,14.0,11967.869999999999,882.0,12.0,11603.369999999999,517.0,18.0,12829.539999999999,166.0,5.0,1043.92,-533.5,0,0,1
730,73012711,9.0,4958.0,873.0,3.0,1656.0,356.0,3.0,1220.12,149.0,-3.0,-2086.88,-465.5,1,1,1
731,73012740,14.0,7324.64,891.0,2.0,579.94,293.0,10.0,572.26,164.0,2.0,-3380.0299999999997,-428.0,0,1,1
732,73012753,5.0,918.09,844.0,15.0,9816.9,531.0,6.0,3243.39,170.0,-4.0,-2124.105,-517.5,1,1,1
733,73012770,3.0,8180.0,814.0,21.0,34343.01,532.0,7.0,9356.279999999999,165.0,-5.0,-11905.225000000002,-508.0,1,1,1
734,73013300,26.0,20863.96,895.0,13.0,10281.28,544.0,12.0,5827.360000000001,167.0,-7.5,-9745.259999999998,-552.5,1,1,1
735,73013358,20.0,7572.6,906.0,23.0,10903.58,545.0,10.0,5055.509999999999,167.0,-11.5,-4182.580000000001,-558.5,1,1,1
736,73013407,7.0,4810.0,840.0,8.0,5360.75,530.0,2.0,165.6,164.0,-5.5,-4919.775,-521.0,1,1,1
737,73013428,14.0,5977.85,911.0,5.0,2367.44,520.0,3.0,530.75,96.0,-6.5,-3641.8950000000004,-619.5,1,1,1
738,73013430,23.0,20107.0,905.0,23.0,25752.87,541.0,8.0,6992.04,168.0,-15.0,-15937.894999999997,-555.0,1,1,1
739,73013475,11.0,5389.1900000000005,865.0,1.0,132.69,186.0,1.0,132.69,74.0,-5.0,-2628.25,-451.5,1,1,1
740,73013478,37.0,45122.9,912.0,23.0,30157.010000000002,537.0,24.0,4285.67,172.0,-6.0,-33354.285,-552.5,1,1,1
741,73013518,10.0,19185.1,892.0,10.0,26489.7,308.0,22.0,7873.219999999999,172.0,12.0,-14964.180000000002,-428.0,0,1,1
742,74000078,11.0,11157.7,880.0,3.0,4195.2,530.0,1.0,27.6,118.0,-6.0,-7648.85,-587.0,1,1,1
743,74000109,36.0,32134.38,910.0,29.0,34187.270000000004,542.0,41.0,6975.21,166.0,8.5,-26185.615000000005,-560.0,0,1,1
744,74000111,11.0,13119.72,886.0,6.0,6495.12,502.0,15.0,5658.139999999999,158.0,6.5,-4149.280000000001,-536.0,0,1,1
745,74000132,25.0,21817.2,906.0,5.0,6661.58,389.0,16.0,7921.219999999999,167.0,1.0,-6318.17,-480.5,0,1,1
746,74000156,23.0,19822.08,912.0,21.0,19797.87,532.0,24.0,6712.53,167.0,2.0,-13097.445,-555.0,0,1,1
747,74000162,5.0,6582.54,891.0,6.0,5776.04,541.0,6.0,552.0,157.0,0.5,-5627.29,-559.0,0,1,1
748,74000248,6.0,9669.9,876.0,2.0,2877.24,290.0,2.0,2714.99,62.0,-2.0,-3558.58,-521.0,1,1,1
749,74000280,11.0,10088.0,896.0,7.0,5203.46,545.0,1.0,265.37,86.0,-8.0,-7380.36,-634.5,1,1,1
750,74000282,11.0,7466.7,873.0,4.0,6231.389999999999,545.0,1.0,1326.87,98.0,-6.5,-5522.175,-611.0,1,1,1
751,74000340,11.0,5828.6,912.0,3.0,925.5,278.0,4.0,2174.24,98.0,-3.0,-1202.8100000000004,-497.0,1,1,1
752,74000347,25.0,30504.32,912.0,5.0,5181.280000000001,536.0,1.0,3980.61,31.0,-14.0,-13862.189999999999,-693.0,1,1,1
753,74000349,27.0,33685.2,900.0,11.0,16506.87,544.0,5.0,5450.87,170.0,-14.0,-19645.164999999997,-552.0,1,1,1
754,74000383,51.0,59707.76,912.0,18.0,21343.29,538.0,11.0,17954.379999999997,180.0,-23.5,-22571.145000000004,-545.0,1,1,1
755,74000402,32.0,81100.01,906.0,8.0,9267.560000000001,545.0,2.0,-24.0,166.0,-18.0,-45207.784999999996,-559.5,1,1,1
756,74000404,16.0,21280.1,905.0,4.0,3065.69,493.0,4.0,4429.74,103.0,-6.0,-7743.154999999999,-596.0,1,1,1
757,74000432,21.0,13423.35,908.0,9.0,4060.55,489.0,15.0,3557.68,124.0,0.0,-5184.27,-574.5,0,1,1
758,74000435,14.0,8422.48,903.0,11.0,13576.82,546.0,15.0,1621.84,126.0,2.5,-9377.81,-598.5,0,1,1
759,74000457,7.0,2939.3,836.0,2.0,187.89,215.0,1.0,530.75,74.0,-3.5,-1032.845,-451.5,1,1,1
760,74000459,5.0,2587.0,896.0,1.0,265.37,198.0,3.0,205.2,125.0,0.0,-1220.985,-422.0,0,1,1
761,74000472,20.0,8225.24,910.0,10.0,8443.15,506.0,24.0,1718.3200000000002,166.0,9.0,-6615.875,-542.0,0,1,1
762,74000480,14.0,19482.97,893.0,8.0,8208.06,492.0,6.0,3003.0299999999997,166.0,-5.0,-10842.485,-526.5,1,1,1
763,74000527,11.0,4721.25,907.0,8.0,7928.74,535.0,7.0,1552.5,179.0,-2.5,-4772.495,-542.0,1,1,1
764,74000536,24.0,26515.3,898.0,16.0,17737.329999999998,532.0,27.0,9042.59,170.0,7.0,-13083.724999999999,-545.0,0,1,1
765,74000538,11.0,5252.32,873.0,6.0,4956.27,527.0,1.0,29.6,33.0,-7.5,-5074.695,-667.0,1,1,1
766,74000540,1.0,0.0,910.0,4.0,7709.23,240.0,1.0,1480.0,109.0,-1.5,-2374.615,-466.0,1,1,1
767,74000541,8.0,8376.01,843.0,10.0,10393.8,534.0,20.0,3512.0,170.0,11.0,-5872.904999999999,-518.5,0,1,1
768,74000554,8.0,2602.0,889.0,11.0,5161.91,531.0,1.0,132.69,93.0,-8.5,-3749.265,-617.0,1,1,1
769,74000569,7.0,3194.82,880.0,5.0,3470.89,515.0,4.0,1356.47,100.0,-2.0,-1976.385,-597.5,1,1,1
770,74000590,19.0,6578.82,910.0,17.0,5277.4400000000005,517.0,6.0,3569.0299999999997,156.0,-12.0,-2359.1000000000004,-557.5,1,1,1
771,74000615,6.0,4705.89,870.0,5.0,4306.16,478.0,28.0,3995.9200000000005,170.0,22.5,-510.1049999999991,-504.0,0,1,1
772,74000621,14.0,31736.26,906.0,5.0,8520.560000000001,522.0,15.0,8094.349999999999,112.0,5.5,-12034.060000000001,-602.0,0,1,1
773,74000652,19.0,4102.5,912.0,22.0,11130.960000000001,545.0,6.0,836.34,147.0,-14.5,-6780.39,-581.5,1,1,1
774,74000657,32.0,38105.4,910.0,18.0,17758.56,492.0,12.0,54028.060000000005,145.0,-13.0,26096.08,-556.0,1,0,1
775,74000669,19.0,5302.8,887.0,16.0,5111.06,510.0,6.0,3904.8899999999994,165.0,-11.5,-1302.0400000000009,-533.5,1,1,1
776,74000670,32.0,11502.0,912.0,22.0,11863.11,536.0,7.0,2979.24,166.0,-20.0,-8703.315,-558.0,1,1,1
777,74000699,15.0,20730.12,907.0,25.0,33039.35,489.0,15.0,16421.64,166.0,-5.0,-10463.095000000001,-532.0,1,1,1
778,74000705,8.0,5040.64,907.0,4.0,4616.1,544.0,14.0,5439.32,166.0,8.0,610.9499999999989,-559.5,0,0,1
779,74000711,2.0,353.8,868.0,3.0,1229.0,199.0,6.0,4251.11,94.0,3.5,3459.7099999999996,-439.5,0,0,1
780,74000751,8.0,5978.5,854.0,21.0,7667.96,539.0,5.0,1915.25,174.0,-9.5,-4907.98,-522.5,1,1,1
781,74000797,9.0,2523.2,893.0,14.0,9575.779999999999,469.0,4.0,1766.9199999999998,159.0,-7.5,-4282.57,-522.0,1,1,1
782,74000808,26.0,34264.24,910.0,25.0,33136.700000000004,546.0,23.0,1079.5500000000002,179.0,-2.5,-32620.920000000002,-549.0,1,1,1
783,74000819,25.0,65004.25,910.0,10.0,14470.99,539.0,16.0,29.6,140.0,-1.5,-39708.020000000004,-584.5,1,1,1
784,74000831,20.0,11717.5,898.0,15.0,18809.14,536.0,39.0,4253.67,173.0,21.5,-11009.65,-544.0,0,1,1
785,74000846,16.0,25345.32,910.0,13.0,19103.28,492.0,44.0,16811.66,167.0,29.5,-5412.639999999999,-534.0,0,1,1
786,74000847,35.0,33676.770000000004,906.0,28.0,27789.1,534.0,16.0,2957.55,165.0,-15.5,-27775.385000000002,-555.0,1,1,1
787,74000862,23.0,28686.079999999998,910.0,25.0,33205.85,541.0,42.0,8444.92,173.0,18.0,-22501.045,-552.5,0,1,1
788,74000869,16.0,8717.1,912.0,13.0,6871.37,532.0,2.0,1251.0,181.0,-12.5,-6543.235000000001,-541.0,1,1,1
789,74000894,10.0,9926.2,910.0,2.0,2791.74,245.0,3.0,2195.1,123.0,-3.0,-4163.870000000001,-454.5,1,1,1
790,74000902,15.0,13889.32,910.0,11.0,4822.94,480.0,11.0,3880.47,170.0,-2.0,-5475.66,-525.0,1,1,1
791,74000927,30.0,27199.2,912.0,8.0,5172.38,501.0,5.0,1684.34,96.0,-14.0,-14501.45,-610.5,1,1,1
792,74000951,13.0,11925.58,912.0,13.0,20100.95,538.0,17.0,3046.71,171.0,4.0,-12966.555,-554.0,0,1,1
793,74001003,8.0,2469.05,874.0,12.0,14695.390000000001,502.0,2.0,1326.87,74.0,-8.0,-7255.350000000001,-614.0,1,1,1
794,74001004,9.0,1545.1,842.0,7.0,1100.38,546.0,3.0,335.0,154.0,-5.0,-987.74,-540.0,1,1,1
795,74001025,25.0,37387.0,881.0,32.0,37763.04,530.0,27.0,8382.01,166.0,-1.5,-29193.010000000002,-539.5,1,1,1
796,74001070,25.0,13812.7,899.0,16.0,9293.28,531.0,19.0,6135.4,170.0,-1.5,-5417.590000000002,-545.0,1,1,1
797,74001081,1.0,1355.0,880.0,3.0,2422.59,361.0,15.0,-7.999999999999545,167.0,13.0,-1896.7949999999996,-453.5,0,1,1
798,74001108,8.0,9836.0,912.0,2.0,1464.87,291.0,4.0,796.12,120.0,-1.0,-4854.315,-481.5,1,1,1
799,74001110,15.0,29725.38,912.0,15.0,20662.61,524.0,20.0,6416.4,166.0,5.0,-18777.595,-552.0,0,1,1
800,74001112,7.0,3252.4,891.0,2.0,320.57,245.0,6.0,989.3199999999999,151.0,1.5,-797.1650000000002,-417.0,0,1,1
801,74001119,4.0,1831.6,897.0,5.0,822.45,446.0,4.0,718.63,100.0,-0.5,-608.3950000000001,-571.5,1,1,1
802,74001134,17.0,13900.82,906.0,18.0,11850.27,536.0,22.0,3606.24,179.0,4.5,-9269.305,-542.0,0,1,1
803,74001137,6.0,2066.5,905.0,4.0,1539.3200000000002,511.0,20.0,2383.56,157.0,15.0,580.6499999999999,-551.0,0,0,1
804,74001138,10.0,3201.23,912.0,4.0,949.8199999999999,284.0,10.0,2410.99,159.0,3.0,335.4649999999997,-439.0,0,0,1
805,74001139,4.0,2572.4,856.0,3.0,2380.5,546.0,2.0,530.74,103.0,-1.5,-1945.7099999999998,-598.0,1,1,1
806,74001143,63.0,964992.88,901.0,15.0,89188.57999999996,541.0,13.0,0.0,173.0,-26.0,-527090.73,-548.0,1,1,1
807,74001179,10.0,7909.0,902.0,14.0,9576.74,532.0,17.0,736.8299999999999,166.0,5.0,-8006.039999999999,-551.0,0,1,1
808,74001182,22.0,12475.380000000001,908.0,9.0,5695.64,527.0,1.0,530.75,104.0,-14.5,-8554.76,-613.5,1,1,1
809,74001204,14.0,19082.12,912.0,5.0,10501.68,495.0,1.0,-48.0,166.0,-8.5,-14839.9,-537.5,1,1,1
810,74001208,13.0,9035.3,898.0,5.0,2867.3199999999997,532.0,12.0,0.0,172.0,3.0,-5951.3099999999995,-543.0,0,1,1
811,74001215,15.0,8334.46,899.0,12.0,5132.33,542.0,11.0,328.5,167.0,-2.5,-6404.8949999999995,-553.5,1,1,1
812,74001234,8.0,6363.46,902.0,11.0,6341.74,530.0,2.0,558.35,158.0,-7.5,-5794.25,-558.0,1,1,1
813,74001243,1.0,135.5,892.0,4.0,1154.92,546.0,6.0,1354.4699999999998,165.0,3.5,709.2599999999998,-554.0,0,0,1
814,74001249,8.0,7254.64,884.0,3.0,1698.43,521.0,8.0,826.75,170.0,2.5,-3649.785,-532.5,0,1,1
815,74001275,3.0,3011.0,823.0,3.0,1829.44,523.0,10.0,292.97,171.0,7.0,-2127.25,-502.0,0,1,1
816,74001283,12.0,7319.82,904.0,8.0,4963.14,506.0,8.0,0.0,135.0,-2.0,-6141.48,-570.0,1,1,1
817,74001285,5.0,2614.3199999999997,897.0,4.0,1797.1399999999999,543.0,4.0,1061.5,102.0,-0.5,-1144.2299999999996,-618.0,1,1,1
818,74001302,10.0,10174.02,883.0,8.0,7997.42,533.0,2.0,2653.74,84.0,-7.0,-6431.980000000001,-624.0,1,1,1
819,74001325,33.0,34413.78,912.0,35.0,24724.06,542.0,25.0,9354.6,174.0,-9.0,-20214.32,-553.0,1,1,1
820,74001326,33.0,68316.23,912.0,14.0,23027.82,542.0,31.0,5089.74,168.0,7.5,-40582.284999999996,-559.0,0,1,1
821,74001407,6.0,1929.6,842.0,8.0,1693.01,536.0,2.0,631.0,118.0,-5.0,-1180.3049999999998,-571.0,1,1,1
822,74001424,32.0,50835.7,910.0,33.0,27577.15,528.0,28.0,8810.869999999999,166.0,-4.5,-30395.555000000004,-553.0,1,1,1
823,74001444,13.0,5993.24,907.0,14.0,3231.66,451.0,14.0,3097.82,180.0,0.5,-1514.6299999999997,-499.0,0,1,1
824,74001479,23.0,4697.0,896.0,33.0,6333.22,504.0,34.0,4123.51,174.0,6.0,-1391.6000000000004,-526.0,0,1,1
825,74001486,6.0,4363.5,902.0,3.0,1658.07,528.0,5.0,0.0,144.0,0.5,-3010.785,-571.0,0,1,1
826,74001519,29.0,14620.619999999999,908.0,23.0,16031.939999999999,546.0,20.0,3254.5399999999995,168.0,-6.0,-12071.74,-559.0,1,1,1
827,74001521,17.0,7596.3,906.0,9.0,4229.889999999999,511.0,1.0,530.75,83.0,-12.0,-5382.344999999999,-625.5,1,1,1
828,74001536,3.0,7567.2,886.0,6.0,7893.6,543.0,4.0,1910.69,146.0,-0.5,-5819.709999999999,-568.5,1,1,1
829,74001581,28.0,97723.2,910.0,26.0,63284.380000000005,522.0,30.0,18505.649999999998,180.0,3.0,-61998.140000000014,-536.0,0,1,1
830,74001585,4.0,4925.1,838.0,6.0,3929.0,537.0,15.0,1859.1999999999998,144.0,10.0,-2567.8500000000004,-543.5,0,1,1
831,74001587,10.0,18180.9,906.0,9.0,6787.870000000001,544.0,41.0,1465.1300000000003,168.0,31.5,-11019.255000000001,-557.0,0,1,1
832,74001591,8.0,12881.7,893.0,7.0,5044.6,495.0,19.0,272.0,165.0,11.5,-8691.150000000001,-529.0,0,1,1
833,74001593,26.0,85788.34999999999,903.0,16.0,61775.22,531.0,30.0,6367.48,165.0,9.0,-67414.30500000001,-552.0,0,1,1
834,74001607,4.0,1404.42,889.0,3.0,5862.24,489.0,1.0,816.9,126.0,-2.5,-2816.43,-563.0,1,1,1
835,74001645,15.0,41167.75,912.0,12.0,15712.75,538.0,23.0,14445.619999999999,170.0,9.5,-13994.630000000001,-555.0,0,1,1
836,74001685,8.0,2413.6,883.0,3.0,427.5,322.0,4.0,1102.74,172.0,-1.5,-317.80999999999995,-430.5,1,1,1
837,74001700,13.0,21638.9,910.0,4.0,7009.79,397.0,24.0,1020.69,135.0,15.5,-13303.655,-518.5,0,1,1
838,74001722,16.0,23336.7,912.0,14.0,14007.23,546.0,4.0,7318.23,103.0,-11.0,-11353.735,-626.0,1,1,1
839,74001724,8.0,19170.0,865.0,3.0,7377.62,499.0,17.0,265.37,154.0,11.5,-13008.439999999999,-528.0,0,1,1
840,74001728,4.0,3254.84,894.0,11.0,6533.55,518.0,5.0,265.37,173.0,-2.5,-4628.825,-533.0,1,1,1
841,74001731,10.0,3365.8,891.0,5.0,1242.67,468.0,5.0,784.46,153.0,-2.5,-1519.775,-526.5,1,1,1
842,74001735,14.0,6193.14,886.0,10.0,5735.66,543.0,6.0,167.6,153.0,-6.0,-5796.799999999999,-561.5,1,1,1
843,74001736,13.0,24467.739999999998,912.0,6.0,12398.61,531.0,15.0,6639.95,166.0,5.5,-11793.224999999999,-555.5,0,1,1
844,74001746,2.0,1493.0,856.0,4.0,4692.38,505.0,5.0,276.0,123.0,2.0,-2816.69,-557.5,0,1,1
845,74001759,19.0,11853.89,909.0,14.0,4767.67,527.0,4.0,540.63,117.0,-12.5,-7770.149999999999,-601.0,1,1,1
846,74001771,32.0,134143.75,912.0,4.0,6551.58,364.0,32.0,684.69,163.0,14.0,-69662.97499999999,-475.0,0,1,1
847,74001772,21.0,61926.74,912.0,15.0,14266.64,532.0,29.0,2852.8099999999995,171.0,11.0,-35243.880000000005,-551.0,0,1,1
848,74001786,16.0,4943.0,912.0,18.0,4142.74,532.0,6.0,1411.67,160.0,-11.0,-3131.2,-562.0,1,1,1
849,74001795,15.0,16472.9,912.0,10.0,15391.21,531.0,16.0,1582.87,167.0,3.5,-14349.185000000001,-554.5,0,1,1
850,74001798,6.0,1761.4,845.0,6.0,1380.0,516.0,2.0,530.74,75.0,-4.0,-1039.96,-605.5,1,1,1
851,74001814,27.0,32235.77,892.0,15.0,16827.58,546.0,37.0,5686.54,170.0,16.0,-18845.135000000002,-549.0,0,1,1
852,74001819,21.0,27896.84,909.0,52.0,72184.41,545.0,43.0,21643.37,179.0,6.5,-28397.255,-548.0,0,1,1
853,74001825,18.0,9080.970000000001,909.0,9.0,2651.67,312.0,2.0,928.81,88.0,-11.5,-4937.51,-522.5,1,1,1
854,74001860,14.0,10658.4,895.0,6.0,4581.6,543.0,6.0,0.0,103.0,-4.0,-7620.0,-616.0,1,1,1
855,74001869,12.0,7630.400000000001,900.0,6.0,5161.389999999999,415.0,8.0,19.6,166.0,-1.0,-6376.295,-491.5,1,1,1
856,74001890,30.0,19978.83,910.0,38.0,34332.32,532.0,53.0,19145.13,173.0,19.0,-8010.445,-548.0,0,1,1
857,74001911,21.0,15340.39,912.0,13.0,7571.49,536.0,26.0,13298.3,152.0,9.0,1842.3600000000006,-572.0,0,0,1
858,74001916,10.0,3534.06,760.0,9.0,4865.47,515.0,1.0,132.69,93.0,-8.5,-4067.0750000000003,-544.5,1,1,1
859,74001958,15.0,44838.56,892.0,32.0,49708.9,543.0,38.0,2621.739999999999,165.0,14.5,-44651.99,-552.5,0,1,1
860,74001976,8.0,6137.5,907.0,8.0,8628.33,473.0,4.0,2041.7199999999998,166.0,-4.0,-5341.195,-524.0,1,1,1
861,74001982,13.0,6829.0,843.0,10.0,6354.5,502.0,27.0,4693.69,165.0,15.5,-1898.0600000000004,-507.5,0,1,1
862,74002019,8.0,5838.6,813.0,4.0,3566.75,530.0,2.0,525.95,166.0,-4.0,-4176.725,-505.5,1,1,1
863,74002047,7.0,15871.42,884.0,9.0,9483.900000000001,529.0,7.0,1826.4,166.0,-1.0,-10851.26,-540.5,1,1,1
864,74002059,10.0,1792.8,887.0,9.0,1657.17,529.0,1.0,27.6,158.0,-8.5,-1697.3850000000002,-550.0,1,1,1
865,74002069,17.0,17789.82,908.0,21.0,18313.74,545.0,21.0,5837.8099999999995,171.0,2.0,-12213.97,-555.5,0,1,1
866,74002098,7.0,4940.5,902.0,5.0,3935.06,481.0,3.0,825.72,97.0,-3.0,-3612.0599999999995,-594.5,1,1,1
